experiment_id,source,path,present,readable,row_count,error,schema_id,columns_json,reference_experiment,added_vs_reference,missing_vs_reference
20230615,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20230615/snips/20230615_snip_inventory.csv,True,True,4216.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20230615,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20230615/stage_predictions/20230615_stage_predictions.csv,True,True,4216.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20230615,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20230615/snip_qc/20230615_snip_qc.parquet,True,True,4216,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20230615,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20230615/ingest_metadata/plate_metadata.csv,True,True,96.0,,P12,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""start_age_morph""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20230620,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20230620/snips/20230620_snip_inventory.csv,True,True,5460.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20230620,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20230620/stage_predictions/20230620_stage_predictions.csv,True,True,5460.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20230620,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20230620/snip_qc/20230620_snip_qc.parquet,True,True,5460,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20230620,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20230620/ingest_metadata/plate_metadata.csv,True,True,96.0,,P12,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""start_age_morph""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20230622,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20230622/snips/20230622_snip_inventory.csv,True,True,3582.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20230622,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20230622/stage_predictions/20230622_stage_predictions.csv,True,True,3582.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20230622,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20230622/snip_qc/20230622_snip_qc.parquet,True,True,3582,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20230622,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20230622/ingest_metadata/plate_metadata.csv,True,True,96.0,,P12,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""start_age_morph""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20230627,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20230627/snips/20230627_snip_inventory.csv,True,True,4193.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20230627,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20230627/stage_predictions/20230627_stage_predictions.csv,True,True,4193.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20230627,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20230627/snip_qc/20230627_snip_qc.parquet,True,True,4193,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20230627,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20230627/ingest_metadata/plate_metadata.csv,True,True,96.0,,P13,"[""well_index"", ""mold_type"", ""medium"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""start_age_morph""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20230629,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20230629/snips/20230629_snip_inventory.csv,True,True,3918.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20230629,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20230629/stage_predictions/20230629_stage_predictions.csv,True,True,3918.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20230629,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20230629/snip_qc/20230629_snip_qc.parquet,True,True,3918,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20230629,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20230629/ingest_metadata/plate_metadata.csv,True,True,96.0,,P12,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""start_age_morph""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20230831,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20230831/snips/20230831_snip_inventory.csv,True,True,65.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20230831,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20230831/stage_predictions/20230831_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20230831,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20230831/snip_qc/20230831_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20230831,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20230831/ingest_metadata/plate_metadata.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240509_18ss,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240509_18ss/snips/20240509_18ss_snip_inventory.csv,True,True,25.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240509_18ss,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240509_18ss/stage_predictions/20240509_18ss_stage_predictions.csv,True,True,25.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20240509_18ss,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240509_18ss/snip_qc/20240509_18ss_snip_qc.parquet,True,True,25,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20240509_18ss,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240509_18ss/ingest_metadata/plate_metadata.csv,True,True,96.0,,P14,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""image_to_hash_map"", ""image_to_hash_plate_num"", ""hash_to_image_map"", ""qc"", ""image_notes"", ""morph_seq_qc"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""hash_to_image_map"", ""image_to_hash_plate_num"", ""mold_type"", ""morph_seq_qc""]","[""hash_plate_num"", ""sequenced"", ""start_stage_hpf""]"
20240509_24hpf,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240509_24hpf/snips/20240509_24hpf_snip_inventory.csv,True,True,32.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240509_24hpf,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240509_24hpf/stage_predictions/20240509_24hpf_stage_predictions.csv,True,True,32.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20240509_24hpf,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240509_24hpf/snip_qc/20240509_24hpf_snip_qc.parquet,True,True,32,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20240509_24hpf,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240509_24hpf/ingest_metadata/plate_metadata.csv,True,True,96.0,,P14,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""image_to_hash_map"", ""image_to_hash_plate_num"", ""hash_to_image_map"", ""qc"", ""image_notes"", ""morph_seq_qc"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""hash_to_image_map"", ""image_to_hash_plate_num"", ""mold_type"", ""morph_seq_qc""]","[""hash_plate_num"", ""sequenced"", ""start_stage_hpf""]"
20240510,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240510/snips/20240510_snip_inventory.csv,True,True,59.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240510,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240510/stage_predictions/20240510_stage_predictions.csv,True,True,59.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20240510,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240510/snip_qc/20240510_snip_qc.parquet,True,True,59,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20240510,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240510/ingest_metadata/plate_metadata.csv,True,True,96.0,,P15,"[""well_index"", ""temperature"", ""medium"", ""experiment_id"", ""well_id"", ""genotype"", ""start_age_hpf""]",20260724_hotfish_36hpf_plate01,[],"[""chem_perturbation"", ""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20240717,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240717/snips/20240717_snip_inventory.csv,True,True,68.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
